Latitude,Longitude,City,Distributor,Demand
24.94865,74.1342,Dariba,D2555,93
19.93611,75.22148,Daulatabad,D2556,109
31.78871,75.99154,Daulatpur,D2557,118
28.35121,77.55508,Dankaur,D2558,96
28.67736,77.52252,Dasna,D2559,109
27.03333,88.26667,Darjiling,D2560,101
31.81679,75.6531,Dasuya,D2561,114
20.78075,78.1407,Dattapur,D2562,83
25.67312,78.45908,Datia,D2563,102
24.01336,92.92439,Darlawn,D2564,80
25.87577,87.84009,Dalkola,D2565,113
22.75268,73.14967,Dakor,D2566,81
26.06477,81.0298,Dalmau,D2567,118
21.69232,71.51747,Damnagar,D2568,113
24.03971,84.0658,Daltonganj,D2569,114
26.00239,78.87658,Daboh,D2570,92
32.55219,75.94663,Dalhousie,D2571,80
20.41431,72.83236,Daman,D2572,105
25.88572,78.33221,Dabra,D2573,118
28.55257,77.55403,Dadri,D2574,116
15.26667,74.61667,Dandeli,D2575,101
25.66795,85.83636,Dalsingh Sarai,D2576,108
26.15216,85.89707,Darbhanga,D2577,85
23.16903,72.82161,Dahegam,D2578,118
20.32504,72.96618,Dadra,D2579,120
22.83283,74.25986,Dohad,D2580,106
23.83312,79.4419,Damoh,D2581,120
29.94906,74.73832,Dabwali,D2582,84
21.1,85.75,Daitari,D2583,109
17.58971,73.18001,Dabhol,D2584,116
19.96778,72.71263,Dahanu,D2585,107
30.88431,77.05228,Dagshai,D2586,91
15.26349,74.10875,Curchorem,D2587,113
15.41667,74.01667,Curti,D2588,111
22.18333,73.43333,Dabhoi,D2589,108
20.46497,85.87927,Cuttack,D2590,103
15.1773,73.99392,Cuncolim,D2591,103
15.58171,79.11059,Cumbum,D2592,92
15.40247,73.90881,Cortalim,D2593,91
25.26328,87.23264,Colgong,D2594,93
14.47995,78.82346,Cuddapah,D2595,100
11.75617,79.76693,Cuddalore,D2596,104
13.63126,74.6902,Coondapoor,D2597,97
15.5439,73.7553,Calangute,D2598,98
15.63522,73.82426,Colovale,D2599,102
15.27976,73.92285,Colva,D2600,95
27.13432,81.69868,Colonelganj,D2601,97
11.00555,76.96612,Coimbatore,D2602,92
28.30415,74.96718,Churu,D2603,82
30.26361,78.00862,Clement Town,D2604,102
32.43058,76.01428,Chuari Khas,D2605,95
24.33353,93.66999,Churachandpur,D2606,92
9.93988,76.26022,Cochin,D2607,112
25.12776,82.8821,Chunar,D2608,117
22.42347,71.19641,Chotila,D2609,118
24.42743,81.66948,Chorhat,D2610,112
30.46944,77.77275,Vikasnagar,D2611,109
14.22262,76.40038,Chitradurga,D2612,106
21.24578,75.29946,Chopda,D2613,109
24.51954,83.02287,Chopan,D2614,88
9.35193,77.56839,Cholapuram,D2615,95
18.12533,82.1089,Chittarkonda,D2616,104
17.82884,82.93526,Chodavaram,D2617,118
28.23937,75.64035,Chidawa,D2618,82
10.69967,76.7471,Chittur,D2619,84
17.44088,81.77558,Rampachodavaram,D2620,80
23.85681,86.90324,Chittaranjan,D2621,109
17.12357,77.0824,Chitapur,D2622,90
24.88963,74.62403,Chittaurgarh,D2623,96
9.83999,77.38109,Chinnamanur,D2624,91
15.82385,80.35219,Chirala,D2625,115
22.31093,85.27601,Chiria,D2626,104
18.31142,83.56846,Chipurupalle,D2627,93
16.42898,74.58591,Chikodi,D2628,90
17.46508,77.41874,Chincholi,D2629,104
26.28221,83.5064,Chillupar,D2630,98
11.63422,78.87412,Chinna Salem,D2631,114
25.57198,78.81432,Chirgaon,D2632,87
13.40051,78.05172,Chintamani,D2633,96
17.53339,73.50935,Chiplun,D2634,109
19.87458,72.6851,Chinchani,D2635,105
13.41609,76.62063,Chiknayakanhalli,D2636,93
15.21447,73.97555,Chinchinim,D2637,87
20.35046,76.25774,Chikhli,D2638,85
19.20233,84.6145,Chikitigarh,D2639,105
16.08987,80.16705,Chilakalurupet,D2640,96
22.83363,78.82611,Chichli,D2641,98
21.46926,79.70151,Chicholi,D2642,117
20.75751,73.06268,Chikhli,D2643,113
13.32231,75.774,Chikmagalur,D2644,115
11.39933,79.69144,Chidambaram,D2645,83
30.24492,77.36027,Chhachhrauli,D2646,84
22.30401,74.0158,Chhota Udepur,D2647,109
27.14872,79.50078,Chhibramau,D2648,101
12.69184,79.97661,Chingleput,D2649,83
24.38145,74.7012,Chhoti Sadri,D2650,112
15.39835,73.84216,Chicalim,D2651,80
24.66472,76.84379,Chhabra,D2652,88
22.05697,78.93958,Chhindwara,D2653,108
27.819,74.43936,Chhapar,D2654,116
9.31575,76.61513,Chengannur,D2655,111
25.78031,84.74709,Chapra,D2656,119
13.43512,77.72787,Chik Ballapur,D2657,115
27.72374,77.5081,Chhata,D2658,91
29.20989,77.17454,Chhaprauli,D2659,80
21.52316,80.99788,Chhuikhadan,D2660,110
26.21965,87.00479,Chhatapur,D2661,93
12.34948,80.00304,Cheyyur,D2662,103
23.30779,72.77404,Chhala,D2663,114
13.07,80.24083,Chetput,D2664,95
27.9247,78.40102,Chharra,D2665,98
24.76667,75.88333,Chechat,D2666,111
30.94647,77.5884,Chaupal,D2667,114
10.69289,76.34387,Chelakara,D2668,98
25.30089,91.69619,Cherrapunji,D2669,116
24.9177,79.58871,Chhatarpur,D2670,109
12.30889,78.79137,Chengam,D2671,89
26.6051,75.94814,Chaksu,D2672,96
19.35574,84.98359,Chatrapur,D2673,108
10.91248,77.03699,Chettipalaiyam,D2674,107
11.16378,77.60388,Chennimalai,D2675,91
24.71312,78.13809,Chanderi,D2676,120
23.65647,80.70911,Chandia,D2677,116
12.90642,76.38775,Channarayapatna,D2678,90
14.02399,75.92577,Channagiri,D2679,98
21.23853,77.74713,Chandur Bazar,D2680,102
20.81408,77.98015,Chandur,D2681,84
26.27266,90.44556,Chapar,D2682,108
29.54687,77.59438,Charthawal,D2683,81
12.65143,77.20672,Channapatna,D2684,109
23.63556,86.16712,Chas,D2685,96
10.52885,76.04793,Chetwayi,D2686,97
9.44203,76.53604,Changanacheri,D2687,101
30.73629,76.7884,Chandigarh,D2688,114
24.20645,84.87085,Chatra,D2689,99
20.3306,74.24467,Chandor,D2690,117
17.55303,80.6477,Chatakonda,D2691,110
25.40304,79.74877,Charkhari,D2692,116
15.6034,73.73996,Chapora,D2693,119
25.07148,80.19294,Chandla,D2694,118
19.73444,79.17167,Chandur,D2695,105
28.59166,76.27161,Charkhi Dadri,D2696,107
19.95076,79.29523,Chanda,D2697,114
22.73333,87.51667,Chandrakona,D2698,103
22.95745,86.05331,Chandil,D2699,118
29.13489,78.27187,Chandpur,D2700,85
20.77519,86.74139,Chandbali,D2701,92
23.71472,72.11279,Chanasma,D2702,109
22.86225,88.36796,Chandannagar,D2703,81
22.06734,85.66463,Champua,D2704,84
28.45178,78.78277,Chanduasi,D2705,97
22.40026,88.49209,Champahati,D2706,86
25.25803,83.26825,Chandauli,D2707,108
22.03532,82.64234,Champa,D2708,83
32.55531,76.12647,Chamba,D2709,88
11.92312,76.93949,Chamrajnagar,D2710,82
20.45781,75.01596,Chalisgaon,D2711,81
29.33501,80.07783,Champawat,D2712,85
21.41073,71.16621,Chalala,D2713,90
15.51807,73.76259,Candolim,D2714,110
11.86752,75.35763,Kannur,D2715,119
22.6532,72.94497,Chaklasi,D2716,120
22.48301,86.71793,Chakulia,D2717,82
25.04891,83.22155,Chakia,D2718,84
14.318,76.65165,Challakere,D2719,93
16.11756,80.93139,Challapalle,D2720,105
22.31453,88.66248,Canning,D2721,115
22.56263,88.36304,Kolkata,D2722,113
27.48253,95.17451,Chabua,D2723,117
22.55038,85.80249,Chaibasa,D2724,120
15.17255,73.94194,Cavelossim,D2725,113
26.41598,85.04665,Chakia,D2726,93
21.50976,83.87259,Burla,D2727,87
30.70369,77.86386,Chakrata,D2728,94
22.67611,85.62892,Chakradharpur,D2729,109
18.76059,73.86351,Chakan,D2730,105
25.42654,81.63198,Chail,D2731,90
27.49581,80.99618,Biswan,D2732,103
22.16917,71.66671,Botad,D2733,99
25.43855,75.63735,Bundi,D2734,115
15.56588,73.98713,Carapur,D2735,94
23.21494,81.53204,Burhar,D2736,113
25.4035,80.61889,Bisenda Buzurg,D2737,82
23.16095,85.59007,Bundu,D2738,94
30.15911,77.35814,Buriya,D2739,94
29.28805,77.47534,Budhana,D2740,88
26.47703,90.55815,Bongaigaon,D2741,84
28.40392,77.85773,Bulandshahr,D2742,108
20.52933,76.18457,Buldana,D2743,81
21.30868,76.23026,Burhanpur,D2744,109
26.64018,93.60052,Bokakhat,D2745,106
29.92799,75.56205,Budhlada,D2746,84
14.67325,75.4868,Byadgi,D2747,114
22.11312,85.33645,Bolanikhodan,D2748,117
19.80362,72.75598,Boisar,D2749,104
19.31151,84.7929,Brahmapur,D2750,83
18.57366,83.35925,Bobbili,D2751,81
25.57548,83.98043,Buxar,D2752,118
10.01171,77.34976,Bodinayakkanur,D2753,116
19.80806,84.79084,Buguda,D2754,117
23.66278,87.69695,Bolpur,D2755,120
28.03811,79.12668,Budaun,D2756,103
22.40788,72.89817,Borsad,D2757,108
21.81667,83.91667,Brajarajnagar,D2758,97
19.07283,72.88261,Mumbai,D2759,99
24.69808,84.9869,Buddh Gaya,D2760,90
26.60664,80.27098,Bithur,D2761,115
19.23496,72.85976,Borivli,D2762,116
22.37777,88.27411,Bishnupur,D2763,108
23.78707,85.95644,Bokaro,D2764,91
27.26475,92.42472,Bomdila,D2765,90
23.16524,81.43262,Bodri,D2766,96
26.02131,93.77945,Bokajan,D2767,112
32.6106,74.85557,Bishnah,D2768,113
13.59723,75.97167,Birur,D2769,96
18.66208,77.88581,Bodhan,D2770,81
28.24737,75.07666,Bissau,D2771,82
28.30772,78.93678,Bisauli,D2772,83
21.4415,70.60063,Bilkha,D2773,85
26.84345,80.06388,Bilhaur,D2774,119
30.0712,78.28189,Birbhaddar,D2775,113
22.4,84.76667,Birmitrapur,D2776,100
16.34714,75.61804,Bilgi,D2777,81
25.21073,84.25508,Bikramganj,D2778,102
28.29253,79.80472,Bisalpur,D2779,81
24.18351,78.20289,Etawa,D2780,85
26.23285,90.2341,Bilasipara,D2781,104
31.33027,76.75663,Bilaspur,D2782,120
22.08005,82.15543,Bilaspur,D2783,90
26.03613,80.57617,Bindki,D2784,119
23.0738,87.31991,Bishnupur,D2785,114
26.50823,87.01194,Birpur,D2786,88
21.02626,83.81197,Binka,D2787,119
30.3045,77.30424,Bilaspur,D2788,102
28.12941,78.9109,Bilsi,D2789,106
26.12705,83.89148,Bilthra,D2790,90
18.77385,77.72463,Biloli,D2791,85
26.19593,83.2269,Bilariaganj,D2792,83
20.76957,72.96134,Bilimora,D2793,108
26.59534,82.13272,Bikapur,D2794,106
27.17509,80.03201,Bilgram,D2795,92
28.62146,78.80361,Bilari,D2796,94
28.88655,79.2703,Bilaspur,D2797,81
28.01762,73.31495,Bikaner,D2798,90
28.24341,79.95135,Bilsanda,D2799,96
26.18067,73.7055,Bilara,D2800,112
28.39128,77.62421,Bilaspur,D2801,111
24.93296,77.64352,Bijrauni,D2802,101
24.62351,79.48994,Bijawar,D2803,91
33.79378,75.107,Bijbehara,D2804,106
29.373,78.13636,Bijnor,D2805,96
26.49588,90.70298,Bijni,D2806,108
26.80172,79.50829,Bidhuna,D2807,100
16.82442,75.71537,Bijapur,D2808,104
27.78333,74.93333,Bhuma,D2809,102
26.34734,80.65698,Bighapur Khurd,D2810,81
21.04365,75.78506,Bhusaval,D2811,114
20.27241,85.83385,Bhubaneshwar,D2812,87
11.44216,79.64763,Kil Bhuvanagiri,D2813,100
27.01718,93.91673,Bihpuriagaon,D2814,117
25.73415,86.98837,Bihariganj,D2815,98
25.20084,85.52389,Bihar Sharif,D2816,86
16.90742,74.59954,Bhudgaon,D2817,89
23.9205,76.91074,Biaora,D2818,112
17.51544,78.88563,Bhongir,D2819,112
17.90802,77.51524,Bidar,D2820,85
23.25397,69.66928,Bhuj,D2821,116
18.14861,73.84336,Bhor,D2822,105
23.63962,86.44105,Bhojudih,D2823,80
28.79304,76.13968,Bhiwani,D2824,93
18.45908,75.65877,Bhum,D2825,86
31.55442,75.64271,Bhogpur,D2826,106
23.25469,77.40289,Bhopal,D2827,85
19.30023,73.05881,Bhiwandi,D2828,85
29.38985,79.50481,Bhowali,D2829,83
20.88197,85.83334,Bhuban,D2830,112
24.50235,74.18551,Bhindar,D2831,86
24.99944,72.27141,Bhinmal,D2832,110
27.25515,79.18118,Bhongaon,D2833,87
27.70283,81.9343,Bhinga,D2834,105
31.54279,75.50755,Bhulath Gharbi,D2835,112
18.3007,74.76701,Bhigvan,D2836,103
21.86764,75.96391,Bhikangaon,D2837,87
24.41582,75.83552,Bhawaniganj,D2838,91
21.20919,81.4285,Bhilai,D2839,92
21.76287,72.15331,Bhavnagar,D2840,118
25.79216,78.11085,Bhitarwar,D2841,115
16.54078,81.52322,Bhimavaram,D2842,82
29.34447,79.56336,Bhim Tal,D2843,85
21.85523,70.24791,Bhayavadar,D2844,98
25.34707,74.64081,Bhilwara,D2845,80
26.56671,78.78728,Bhind,D2846,86
19.30157,72.85107,Bhayandar,D2847,111
17.89017,83.45203,Bhimunipatnam,D2848,115
30.20747,74.93893,Bathinda,D2849,96
30.26685,76.03854,Bhawanigarh,D2850,120
30.05918,75.535,Bhikhi,D2851,89
16.1026,80.78074,Bhattiprolu,D2852,97
26.75231,79.2218,Bharthana,D2853,101
27.03895,77.04849,Bhasawar,D2854,93
13.98534,74.55531,Bhatkal,D2855,101
19.11285,77.96336,Bhaisa,D2856,105
21.69482,72.9805,Bharuch,D2857,118
25.56078,81.49164,Bharwari,D2858,95
24.513,75.7469,Bhanpura,D2859,94
21.15,81.7,Bhatgaon,D2860,114
22.86643,88.40113,Bhatpara,D2861,97
19.90717,83.16697,Bhawanipatna,D2862,114
11.44553,77.68215,Bhavani,D2863,110
21.93053,69.78081,Bhanvad,D2864,116
21.16817,79.64885,Bhandara,D2865,82
21.735,81.94711,Bhatapara,D2866,99
19.92719,84.58201,Bhanjanagar,D2867,81
13.84846,75.70502,Bhadravati,D2868,99
21.0919,80.93218,Bhanpuri,D2869,92
18.04348,77.206,Bhalki,D2870,106
25.39526,82.5703,Bhadohi,D2871,87
30.47651,75.33049,Bhadaur,D2872,87
22.82449,88.33841,Bhadreswar,D2873,102
25.24446,86.97183,Bhagalpur,D2874,109
25.04049,83.60749,Bhabhua,D2875,84
21.64491,77.63023,Bhainsdehi,D2876,111
21.90056,77.90229,Betul,D2877,98
28.31457,74.28952,Bhadasar,D2878,87
25.73581,78.74555,Bhander,D2879,113
27.21731,77.49009,Bharatpur,D2880,111
26.22383,80.7575,Bhagwantnagar,D2881,85
21.05447,86.5156,Bhadrakh,D2882,98
26.80229,84.50311,Bettiah,D2883,105
22.53048,74.32846,Bhabhra,D2884,102
29.10298,75.17138,Bhadra,D2885,83
11.17151,75.80611,Beypore,D2886,92
27.21869,79.29761,Bewar,D2887,82
22.68653,75.61456,Betma,D2888,115
32.97941,75.71723,Bhadarwah,D2889,115
23.29858,70.34279,Bhachau,D2890,82
28.70146,76.57708,Beri Khas,D2891,83
24.02423,81.37831,Beohari,D2892,114
17.66846,80.88887,Bhadrachalam,D2893,92
23.63134,77.43351,Berasia,D2894,90
21.85572,77.92913,Betul Bazar,D2895,83
13.16558,75.86519,Belur,D2896,104
21.71556,81.53423,Bemetara,D2897,96
27.29293,80.44364,Beniganj,D2898,93
27.63792,77.88019,Beswan,D2899,101
15.26435,73.92812,Benaulim,D2900,87
15.45144,78.14797,Betamcherla,D2901,81
11.70752,78.41437,Belur,D2902,112
13.98333,75.3,Beltangadi,D2903,117
15.85212,74.50447,Belgaum,D2904,86
19.88249,84.63801,Belaguntha,D2905,97
23.25178,91.45407,Belonia,D2906,95
26.44365,85.40076,Belsand,D2907,86
15.14205,76.92398,Bellary,D2908,114
12.9814,76.73308,Belluru,D2909,108
29.15299,79.10814,Bazpur,D2910,105
30.1718,77.6139,Behat,D2911,97
23.59917,78.34064,Begamganj,D2912,109
22.50143,70.04363,Bedi,D2913,112
24.98333,75,Begun,D2914,96
28.07184,76.58312,Bawal,D2915,87
25.92058,81.99629,Bela,D2916,114
23.93428,88.26018,Beldanga,D2917,84
31.61152,75.52135,Begowal,D2918,107
33.11826,75.30889,Batoti,D2919,85
23.32052,87.22081,Beliator,D2920,97
25.41853,86.13389,Begusarai,D2921,115
26.90791,77.28985,Bayana,D2922,105
27.88832,76.28108,Behror,D2923,112
28.7982,77.03431,Bawana,D2924,90
20.83773,84.32618,Baud,D2925,117
30.6885,76.40111,Basi,D2926,87
26.8315,76.04856,Basi,D2927,98
27.17232,73.64519,Basni,D2928,87
27.99008,94.69451,Basar,D2929,91
26.78817,82.71617,Basti,D2930,94
26.10119,74.32028,Beawar,D2931,86
31.80921,75.20294,Batala,D2932,113
26.46742,90.41951,Basugaon,D2933,84
16.57278,75.97252,Basavana Bagevadi,D2934,104
27.14955,76.58345,Baswa,D2935,90
21.27885,82.8267,Basna,D2936,100
21.11974,86.72896,Basudebpur,D2937,104
23.85153,77.93652,Basoda,D2938,95
27.64802,77.3764,Barsana,D2939,103
25.47509,85.96813,Baruni,D2940,80
23.42754,87.29037,Barjora,D2941,120
23.8478,84.11049,Barwadih,D2942,97
17.87445,76.94972,Basavakalyan,D2943,115
22.35253,88.43882,Baruipur,D2944,81
30.58813,76.84498,Basi,D2945,84
28.45209,79.80655,Barkhera Kalan,D2946,87
29.36747,75.90809,Barwala,D2947,117
30.37451,75.5487,Barnala,D2948,113
26.32293,91.00632,Barpeta,D2949,115
23.62118,85.46748,Barka Kana,D2950,111
19.32872,77.15746,Basmat,D2951,96
25.28791,86.57643,Bariarpur,D2952,111
25.74572,71.39211,Barmer,D2953,94
18.23454,75.69275,Barsi,D2954,101
21.19005,83.58721,Barpali,D2955,86
30.80861,78.20596,Barkot,D2956,109
22.03232,74.89982,Barwani,D2957,116
23.6182,91.35596,Barjala,D2958,101
22.99138,79.8755,Bargi,D2959,113
26.28709,93.88844,Barpathar,D2960,114
24.17594,85.88938,Barki Saria,D2961,105
28.36678,79.43167,Bareilly,D2962,83
22.03065,79.7328,Barghat,D2963,91
26.64661,77.61634,Bari,D2964,109
22.22516,88.45086,Barasat,D2965,98
25.48339,85.70928,Barh,D2966,80
26.38109,84.58648,Barauli,D2967,86
34.209,74.34285,Baramula,D2968,113
25.28814,86.02055,Barhiya,D2969,88
22.64132,88.37727,Baranagar,D2970,109
24.3,85.41667,patamda,D2971,94
21.12297,73.11151,Bardoli,D2972,85
24.41339,74.47331,Bari Sadri,D2973,87
22.56667,88.35,Bara Bazar,D2974,96
21.33348,83.61905,Bargarh,D2975,99
23.25572,87.85691,Barddhaman,D2976,104
25.21855,85.7332,Bar Bigha,D2977,96
23.90326,80.81516,Barhi,D2978,82
22.76602,88.36336,Barakpur,D2979,83
25.88857,87.19421,Banmankhi,D2980,89
30.55407,76.71948,Banur,D2981,82
25.1,76.51667,Baran,D2982,117
23.54109,74.4425,Banswara,D2983,120
12.8905,75.03489,Bantval,D2984,90
25.47554,78.71224,Baragaon,D2985,87
22.72154,88.48198,Barasat,D2986,101
25.42936,82.81709,Baragaon,D2987,111
18.15174,74.57767,Baramati,D2988,91
21.48815,70.07576,Bantva,D2989,103
29.10199,77.26334,Baraut,D2990,110
23.09678,80.05084,Barela,D2991,82
27.17749,82.93442,Bansi,D2992,96
15.90422,80.46743,Bapatla,D2993,99
26.55032,83.34503,Bansgaon,D2994,107
22.95387,88.40098,Bansbaria,D2995,105
12.33295,76.86201,Bannur,D2996,102
20.37912,85.52953,Banki,D2997,104
23.23241,87.0716,Bankura,D2998,119
18.37725,77.88007,Banswada,D2999,97
22.24834,84.81044,Banposh,D3000,115
25.88377,84.21827,Bansdih,D3001,90
24.88091,86.92257,Banka,D3002,82
31.639,77.34055,Banjar,D3003,90
21.65678,82.16062,Baloda Bazar,D3004,93
33.43647,75.19684,Banihal,D3005,118
25.86728,86.51152,Bangaon,D3006,104
34.41728,74.64308,Bandipura,D3007,83
24.05539,78.08925,Bamora,D3008,92
27.42949,82.18545,Balrampur,D3009,113
12.97194,77.59369,Bengaluru,D3010,89
20.73081,81.20578,Balod,D3011,109
19.77889,85.17033,Banapur,D3012,115
21.49266,86.93348,Balasore,D3013,102
12.99116,78.17804,Bangarapet,D3014,92
26.8912,80.21149,Bangarmau,D3015,103
15.31771,78.22669,Banganapalle,D3016,90
23.04553,88.83084,Bangaon,D3017,108
27.40684,77.82214,Baldev,D3018,95
25.47758,80.33491,Banda,D3019,109
31.18874,75.99495,Banga,D3020,113
29.46355,77.35478,Banat,D3021,87
13.41029,76.16314,Banavar,D3022,82
27.05087,76.57325,Bandikui,D3023,120
19.84696,79.34578,Ballalpur,D3024,104
24.04488,78.96094,Banda,D3025,91
23.09454,74.76164,Bamna,D3026,96
20.66612,76.77386,Balapur,D3027,114
20.17838,85.11327,Balugaon,D3028,120
15.46361,73.8531,Bambolim,D3029,98
25.83242,72.24,Balotra,D3030,111
15.40823,73.98129,Bandora,D3031,120
25.19725,73.29117,Bali,D3032,93
22.64859,88.34115,Bali,D3034,103
18.25167,82.10659,Balimila,D3035,97
31.06062,76.30166,Balachor,D3036,120
22.1389,82.48171,Baloda,D3037,98
24.75619,79.06715,Baldeogarh,D3038,83
23.8832,87.37265,Bakreswar,D3039,90
22.36482,87.55304,Bali Chak,D3040,91
21.8156,80.18845,Balaghat,D3041,92
25.22099,88.77732,Balurghat,D3042,86
20.70419,83.49029,Balangir,D3043,98
24.89298,78.15105,Bamor Kalan,D3044,104
32.47939,75.91874,Bakloh,D3045,91
27.89793,77.67836,Bajna,D3046,109
25.46179,85.53179,Bakhtiyarpur,D3047,120
26.66226,79.17625,Bakewar,D3048,92
23.26206,82.56051,Baikunthpur,D3049,93
22.10133,80.54967,Baihar,D3050,84
25.86302,87.74487,Baisi,D3051,116
26.74063,85.27323,Bairagnia,D3052,112
25.83942,80.62255,Bahua,D3053,82
22.47514,88.17767,Baj Baj,D3054,109
24.10473,88.25155,Baharampur,D3055,92
15.8137,74.85895,Bail-Hongal,D3056,91
23.09714,86.22292,Balarampur,D3057,86
24.72768,81.40975,Baikunthpur,D3058,88
23.73333,86.31667,Bagra,D3059,83
22.35905,74.79052,Bag,D3060,83
24.28624,76.23709,Bakani,D3061,118
24.25106,79.28618,Bakshwaho,D3062,104
13.78338,77.79667,Bagepalli,D3063,84
23.02181,75.23268,Badnawar,D3064,90
28.39502,78.62659,Bahjoi,D3065,85
24.52898,85.06019,Bagaha,D3066,113
21.48719,70.95516,Bagasra,D3067,91
14.7451,79.06288,Badvel,D3068,114
22.64124,76.34877,Bagli,D3069,86
27.57429,81.59474,Bahraigh,D3070,112
28.69287,76.93555,Bahadurgarh,D3071,82
26.26172,87.82443,Bahadurganj,D3072,81
28.94485,77.21865,Baghpat,D3073,106
29.20063,77.97221,Bahsuma,D3074,80
27.09918,84.09003,Bagaha,D3075,107
26.69929,88.31177,Bagdogra,D3076,105
26.86912,78.59385,Bah,D3077,94
15.91495,75.67683,Badami,D3078,119
29.83738,79.77161,Bageshwar,D3079,89
30.6813,75.29087,Badhni Kalan,D3080,87
16.18673,75.69614,Bagalkot,D3081,82
24.97516,77.5649,Badarwas,D3082,112
28.72353,77.84677,Babugarh,D3083,83
22.70256,77.93494,Babai,D3084,85
25.23947,78.47028,Babina,D3085,80
22.78498,88.32586,Baidyabati,D3086,116
22.11186,85.38684,Bada Barabil,D3087,96
11.59776,75.58142,Badagara,D3088,108
19.15516,73.26553,Badlapur,D3089,109
28.26419,78.4056,Babrala,D3090,89
23.33664,88.64109,Bagula,D3091,91
13.86667,74.63333,Byndoor,D3092,112
21.84577,71.30544,Babra,D3093,85
26.4709,81.1158,Bachhrawan,D3094,88
28.77416,79.4974,Baheri,D3095,92
28.92694,78.23456,Bachhraon,D3096,118
22.74431,88.78655,Baduria,D3097,107
28.18784,75.50012,Bagar,D3098,87
30.68809,75.09838,Bagha Purana,D3099,112
24.86852,92.59606,Badarpur,D3100,106
25.54711,80.70443,Baberu,D3101,107
11.19297,77.26865,Avinashi,D3102,87
10.44992,77.55198,Ayakudi,D3103,103
13.1147,80.10981,Avadi,D3104,97
26.91414,80.50792,Auras,D3105,113
26.79909,82.2047,Ajodhya,D3106,118
10.90141,79.17984,Ayyampettai,D3107,87
26.06832,83.18358,Azamgarh,D3108,89
16.02148,80.91808,Avanigadda,D3109,83
33.91978,75.01515,Awantipur,D3110,101
18.24728,76.4993,Ausa,D3111,114
24.75204,84.3742,Aurangabad,D3112,101
28.02964,78.28571,Atrauli,D3113,103
8.69609,76.81507,Attingal,D3114,114
11.59414,78.60143,Attur,D3115,94
19.87757,75.34226,Aurangabad,D3116,103
16.72613,75.06421,Athni,D3117,89
28.1008,76.2598,Ateli Mandi,D3118,90
16.7,81.6,Attili,D3119,99
26.46517,79.50918,Auraiya,D3120,88
18.25397,77.41761,Aurad,D3121,103
15.88109,78.58704,Atmakur,D3122,112
11.53272,78.05363,Attayyampatti,D3123,101
10.34059,79.37905,Adirampattinam,D3124,97
19.61114,84.65998,Asika,D3125,82
25.7342,74.33278,Asind,D3126,92
19.37671,76.2252,Ashti,D3127,114
13.31446,76.25704,Arsikere,D3128,102
16.94943,74.40936,Ashta,D3129,86
26.3333,82.94727,Atraulia,D3130,102
25.28618,80.57155,Atarra,D3131,120
23.68333,86.98333,Asansol,D3132,85
24.57578,77.73123,Ashoknagar,D3133,86
11.38096,78.72965,Arumbavur,D3134,83
29.52119,76.60552,Asandh,D3135,93
23.01754,76.72208,Ashta,D3136,102
20.99585,78.22914,Arvi,D3137,98
20.51999,85.62965,Athagarh,D3138,118
12.76171,76.06035,Arkalgud,D3139,96
9.86667,76.35,Arukutti,D3140,107
9.5096,78.09588,Aruppukkottai,D3141,110
11.36315,76.7579,Aruvankad,D3142,109
24.38109,77.41739,Aron,D3143,95
19.35851,79.28415,Asifabad,D3144,91
31.15196,76.96675,Arki,D3145,118
11.13849,79.07556,Ariyalur,D3146,108
10.17235,78.99118,Arantangi,D3147,89
10.25498,78.88403,Arimalam,D3148,115
26.05804,78.21027,Antri,D3149,104
12.66771,79.28529,Arni,D3150,86
26.14934,87.51323,Araria,D3151,114
20.0409,77.31501,Anshing,D3152,119
23.10344,81.69083,Anuppur,D3153,87
28.27402,79.16521,Aonla,D3154,98
21.19639,81.96912,Arang,D3155,102
14.66049,74.3047,Ankola,D3156,91
29.19111,73.20861,Anupgarh,D3157,118
32.52095,74.79845,Noria,D3158,112
15.68681,73.70449,Arambol,D3159,86
8.5688,78.09091,Arumuganeri,D3160,91
25.15046,86.68639,Asarganj,D3161,114
22.88333,87.78333,Arambagh,D3162,95
10.4606,78.70029,Annavasal,D3163,98
13.08449,79.67053,Arakkonam,D3164,115
22.04171,75.05519,Anjad,D3165,92
12.7111,77.69557,Anekal,D3166,90
12.90569,79.31897,Arcot,D3167,94
11.23616,77.10514,Annur,D3168,115
23.11316,70.02671,Anjar,D3169,83
28.35748,78.26914,Anupshahr,D3170,114
19.02681,74.71487,Arangaon,D3171,108
10.58303,76.93441,Anamalais,D3172,100
20.84089,85.10192,Angul,D3173,84
11.4,79.73333,Annamalainagar,D3174,83
25.15,76.3,Anta,D3175,92
21.63236,72.99001,Ankleshwar,D3176,106
11.57506,77.59043,Anthiyur,D3177,120
14.67784,77.60813,Anantapur,D3178,101
27.10062,83.27156,Anandnagar,D3179,111
31.23926,76.50253,Anandpur,D3180,110
22.55251,72.9552,Anand,D3181,118
17.81458,78.07713,Andol,D3182,120
22.58344,88.01039,Amta,D3183,94
31.62234,74.87534,Amritsar,D3184,106
10.79476,79.31986,Ammapettai,D3185,87
15.42513,75.4335,Annigeri,D3186,83
9.99797,77.62097,Andippatti,D3187,84
25.55629,84.66335,Arrah,D3188,97
